tweet_id,favorite_count,retweet_count,followers_count
765222098633691136,11446,3319,8912756
764857477905154048,6354,1741,8912756
764259802650378240,5920,1470,8912756
763956972077010945,750,53,8912756
763837565564780549,12347,4057,8912756
763183847194451968,5296,1441,8912756
763167063695355904,0,2933,8912756
763103485927849985,7251,2260,8912756
762699858130116608,11914,3535,8912756
762471784394268675,11025,6264,8912756
762464539388485633,10129,4073,8912756
762316489655476224,4712,1089,8912756
762035686371364864,31293,15199,8912756
761976711479193600,5309,1956,8912756
761750502866649088,0,3823,8912756
761745352076779520,4205,843,8912756
761672994376806400,48594,28423,8912756
761599872357261312,4055,1164,8912756
761371037149827077,0,17672,8912756
761334018830917632,5108,1424,8912756
761292947749015552,4406,1063,8912756
761227390836215808,5228,1528,8913384
761004547850530816,11139,3401,8912756
760893934457552897,3742,947,8912756
760656994973933572,6471,1865,8912756
760641137271070720,4893,1267,8912756
760539183865880579,7434,3542,8912756
760521673607086080,4136,1361,8912757
760290219849637889,26322,11211,8912757
760252756032651264,3885,850,8912757
760190180481531904,5588,1750,8912757
760153949710192640,0,30,8912757
759943073749200896,5848,2030,8912757
759923798737051648,14432,5508,8912757
759846353224826880,6617,1921,8912757
759793422261743616,5844,1863,8912757
759557299618865152,4601,1165,8912757
759447681597108224,8335,2401,8912757
759446261539934208,1643,471,8912757
759197388317847553,5971,1906,8912757
759159934323924993,0,1128,8912757
759099523532779520,14247,4057,8912757
759047813560868866,6364,1957,8912757
758854675097526272,3488,879,8912757
758828659922702336,11006,3762,8912757
758740312047005698,5633,1581,8912765
758474966123810816,3726,978,8912765
758467244762497024,4710,2164,8912765
758405701903519748,5114,1862,8912765
758355060040593408,3327,1036,8912765
758099635764359168,18682,9723,8912765
758041019896193024,2645,365,8912765
757741869644341248,6742,3176,8912766
757729163776290825,0,7704,8912766
757725642876129280,4455,1184,8912766
757611664640446465,4478,1076,8912766
757597904299253760,0,294,8912766
757596066325864448,4247,1034,8912766
757400162377592832,14847,6672,8912766
757393109802180609,5689,1691,8912766
757354760399941633,4434,1385,8912766
756998049151549440,6154,1935,8912766
756939218950160384,6513,1952,8912766
756651752796094464,4943,1264,8912766
756526248105566208,10209,3491,8912766
756303284449767430,3860,1082,8912766
756288534030475264,43176,17255,8912766
756275833623502848,6276,1498,8912766
755955933503782912,7156,2805,8912766
755206590534418437,16120,5215,8912766
755110668769038337,20764,10826,8912766
754874841593970688,0,7694,8912766
754856583969079297,6762,2450,8912766
754747087846248448,2530,506,8913394
754482103782404096,5176,1905,8912766
754449512966619136,3671,718,8912766
754120377874386944,7741,2295,8912766
753655901052166144,5728,2127,8912766
753420520834629632,7726,3460,8912766
753398408988139520,5639,1857,8912766
753375668877008896,7482,2263,8912766
753298634498793472,0,5536,8912766
753294487569522689,3293,1012,8912766
753039830821511168,36358,20342,8912766
753026973505581056,3839,937,8912766
752932432744185856,12361,6681,8912766
752917284578922496,6794,1532,8912766
752701944171524096,0,2780,8912766
752682090207055872,5890,1552,8912766
752660715232722944,4285,1516,8912766
752568224206688256,5377,2215,8912766
752519690950500352,7218,3361,8912766
752334515931054080,3739,1068,8912766
752309394570878976,0,15759,8912766
752173152931807232,5830,1780,8912766
751950017322246144,2997,890,8912766
751937170840121344,5073,1284,8912766
751830394383790080,5699,1892,8912766
751793661361422336,5692,2819,8912766
751598357617971201,7767,2965,8912766
751583847268179968,4294,1070,8912766
751538714308972544,4937,1228,8912766
751456908746354688,3148,977,8912766
751251247299190784,12250,5723,8912766
751205363882532864,6174,1761,8912766
751132876104687617,4950,1268,8912766
750868782890057730,4673,1323,8912766
750719632563142656,12885,4875,8912766
750506206503038976,4354,1120,8912766
750429297815552001,12895,4162,8912766
750383411068534784,4457,1116,8912766
750381685133418496,682,27,8912766
750147208377409536,3030,934,8912766
750132105863102464,3530,1255,8912766
750117059602808832,4240,1274,8912766
750101899009982464,2973,819,8912766
750086836815486976,2121,517,8912766
750071704093859840,7663,3228,8912766
750056684286914561,3093,875,8912766
750041628174217216,3099,593,8912766
750026558547456000,2659,763,8912766
750011400160841729,3161,878,8912766
749996283729883136,2990,799,8912766
749981277374128128,4995,2399,8912766
749774190421639168,4566,1288,8912766
749417653287129088,5963,1599,8912766
749403093750648834,2547,516,8912766
749395845976588288,8367,3341,8912766
749317047558017024,5372,2177,8912766
749075273010798592,5627,2021,8912766
749064354620928000,4696,1490,8912766
749036806121881602,3026,769,8912766
748977405889503236,10534,3296,8912766
748932637671223296,5672,2185,8912766
748705597323898880,2715,923,8912766
748699167502000129,4644,1544,8912766
748692773788876800,4158,1300,8912766
748575535303884801,5930,1929,8912766
748568946752774144,2161,651,8912766
748346686624440324,5101,1197,8912766
748337862848962560,7439,3993,8912767
748324050481647620,3608,733,8912767
748307329658011649,3601,694,8912767
748220828303695873,13812,7553,8912767
747963614829678593,5648,2079,8912767
747933425676525569,6457,2477,8913395
747885874273214464,2868,939,8912767
747844099428986880,2749,724,8912767
747816857231626240,4729,1128,8912767
747651430853525504,1344,148,8912767
747648653817413632,12581,5666,8912767
747600769478692864,2280,544,8912767
747594051852075008,3589,1022,8912767
747512671126323200,5388,1567,8912767
747461612269887489,3783,1011,8912767
747439450712596480,5287,1859,8912767
747242308580548608,0,2819,8912767
747219827526344708,5130,1516,8912767
747204161125646336,3287,884,8912767
747103485104099331,9321,3835,8912767
746906459439529985,2837,287,8912767
746872823977771008,5834,2070,8912767
746818907684614144,5202,1690,8912767
746790600704425984,4757,1553,8912767
746757706116112384,9340,3787,8912767
746726898085036033,5900,1737,8912767
746542875601690625,4920,1830,8912767
746521445350707200,0,956,8912767
746507379341139972,4545,1054,8912767
746369468511756288,6037,1587,8912767
746131877086527488,6737,2120,8912767
746056683365994496,3484,787,8912767
745789745784041472,3922,1032,8912767
745712589599014916,6830,2255,8912767
745433870967832576,6901,2471,8912767
745422732645535745,8358,2348,8912767
745314880350101504,6975,2665,8912767
745074613265149952,7635,3374,8912767
745057283344719872,7065,2175,8912767
744995568523612160,2898,594,8912767
744971049620602880,7680,2607,8912767
744709971296780288,5457,1512,8912767
744334592493166593,6604,2036,8912767
744234799360020481,152169,75231,8912767
744223424764059648,1615,348,8912767
743980027717509120,4071,1061,8912767
743895849529389061,3566,933,8912767
743835915802583040,0,1998,8912767
743609206067040256,4360,1341,8912767
743595368194129920,17848,6313,8912767
743545585370791937,3438,909,8912767
743510151680958465,7727,3610,8912767
743253157753532416,4121,1184,8912767
743222593470234624,6031,1853,8912767
743210557239623680,3737,1324,8912767
742534281772302336,6883,3453,8912767
742528092657332225,4299,1899,8912767
742465774154047488,7069,3793,8912767
742423170473463808,9552,3619,8912767
742385895052087300,6617,1895,8912767
742161199639494656,4202,1322,8912767
742150209887731712,4966,1495,8912767
741793263812808706,4421,1457,8912767
741743634094141440,7955,2653,8912767
741438259667034112,3591,789,8912767
741303864243200000,8541,3096,8912767
741099773336379392,9712,5325,8912767
741067306818797568,9269,2985,8912767
740995100998766593,6169,2630,8912767
740711788199743490,3312,907,8912767
740699697422163968,2766,751,8912767
740676976021798912,17662,6596,8912767
740373189193256964,34074,12892,8912767
740365076218183684,2386,419,8912767
740359016048689152,3204,836,8912767
740214038584557568,6507,1902,8913395
739979191639244800,19402,5709,8912767
739932936087216128,3942,1048,8912767
739844404073074688,3698,830,8912767
739623569819336705,3656,1316,8912767
739606147276148736,5251,1595,8912767
739544079319588864,38374,20469,8912767
739485634323156992,6947,2823,8912767
739238157791694849,112498,56012,8912767
738891149612572673,104,6,8912767
738885046782832640,3666,1105,8912767
738883359779196928,3215,761,8912767
738537504001953792,4945,1479,8912767
738402415918125056,3171,796,8912767
738184450748633089,4205,1171,8912767
738166403467907072,8506,3227,8912767
738156290900254721,2430,619,8912767
737826014890496000,5111,1705,8912767
737800304142471168,9700,3339,8912767
737678689543020544,4883,1267,8912767
737445876994609152,9937,4288,8912767
737322739594330112,3498,781,8912767
737310737551491075,14234,7161,8912768
736736130620620800,4114,1660,8912768
736392552031657984,17169,7097,8912768
736365877722001409,3856,1190,8912768
736225175608430592,7859,2688,8912768
736010884653420544,7641,2870,8912768
735991953473572864,3486,1106,8912768
735648611367784448,3926,1068,8912768
735635087207878657,5978,2258,8912769
735274964362878976,12633,4834,8912769
735256018284875776,3231,847,8912769
735137028879360001,3039,938,8912769
734912297295085568,2670,510,8912769
734787690684657664,12157,6077,8912769
734776360183431168,2427,514,8912769
734559631394082816,1449,382,8913397
733828123016450049,3470,752,8912769
733822306246479872,3560,987,8912769
733482008106668032,3033,912,8912769
733460102733135873,4048,1230,8912769
733109485275860992,51798,16484,8912769
732732193018155009,2359,514,8912769
732726085725589504,3455,857,8912769
732585889486888962,3548,753,8912769
732375214819057664,7828,2418,8912768
732005617171337216,14415,5191,8912768
731285275100512256,3395,965,8912768
731156023742988288,3724,1219,8912768
730924654643314689,5964,1909,8912768
730573383004487680,4737,2059,8912768
730427201120833536,3377,1001,8912769
730211855403241472,3704,1022,8912769
730196704625098752,4696,1813,8912769
729854734790754305,3905,1080,8912769
729838605770891264,1679,367,8912769
729823566028484608,3848,1199,8912768
729463711119904772,5604,2227,8912768
729113531270991872,1825,306,8912768
728986383096946689,3053,787,8912768
728760639972315136,4526,1639,8912768
728751179681943552,2676,650,8912768
728653952833728512,3213,1000,8912768
728409960103686147,4747,1922,8912768
728387165835677696,3590,925,8912768
728046963732717569,4157,1159,8912768
728035342121635841,4406,1615,8912768
728015554473250816,3994,1060,8912768
727685679342333952,2870,613,8912768
727644517743104000,5683,1681,8912768
727524757080539137,4327,1174,8913396
727314416056803329,3227,714,8912768
727286334147182592,2962,788,8912768
727175381690781696,3788,1337,8912768
727155742655025152,3508,1275,8912768
726935089318363137,6659,2339,8912768
726887082820554753,3707,1456,8912768
726828223124897792,3457,968,8912768
726224900189511680,4280,1099,8912768
725842289046749185,6865,2564,8912768
725786712245440512,4044,1325,8912768
725729321944506368,5048,1711,8912768
725458796924002305,1372,592,8912768
724983749226668032,3619,1253,8912768
724771698126512129,2270,609,8912768
724405726123311104,5119,1595,8912768
724049859469295616,4206,1714,8912768
724046343203856385,2577,539,8912768
724004602748780546,4061,1487,8912768
723912936180330496,3764,1183,8912768
723688335806480385,7425,2823,8912768
723673163800948736,2927,853,8912768
723179728551723008,5134,1784,8912768
722974582966214656,3971,1513,8912768
722613351520608256,4830,1573,8912768
721503162398597120,4476,1758,8912768
721001180231503872,2455,588,8912768
720785406564900865,3014,739,8912768
720775346191278080,2385,636,8912768
720415127506415616,4003,1447,8912768
720389942216527872,6163,2407,8912768
720340705894408192,2774,941,8912768
720059472081784833,3733,1080,8912768
720043174954147842,4769,1931,8912768
719991154352222208,4681,1675,8912768
719704490224398336,4399,1368,8912768
719551379208073216,4900,1817,8912768
719367763014393856,2706,716,8912768
719339463458033665,4302,1186,8912768
719332531645071360,3327,914,8912768
718971898235854848,3367,1039,8912768
718939241951195136,5083,1686,8912768
718631497683582976,18272,7720,8912768
718613305783398402,2356,460,8912768
718540630683709445,2370,971,8912768
718460005985447936,2604,503,8912768
718454725339934721,4704,1455,8912768
718246886998687744,1850,478,8912768
718234618122661888,3744,951,8912768
717841801130979328,2377,577,8912768
717790033953034240,2780,1060,8912768
717537687239008257,5596,1774,8912768
717428917016076293,1566,429,8912768
717421804990701568,3056,807,8912768
717047459982213120,6079,1849,8912768
717009362452090881,3132,924,8912768
716802964044845056,4149,1127,8912768
716791146589110272,7950,1519,8912768
716730379797970944,1193,411,8912768
716447146686459905,12641,5633,8912768
716439118184652801,2309,200,8912768
716285507865542656,2687,1008,8912768
716080869887381504,6566,1829,8912768
715928423106027520,3092,848,8912768
715758151270801409,3602,1376,8912768
715733265223708672,4516,1627,8912768
715704790270025728,2691,551,8912768
715696743237730304,3783,1247,8912768
715680795826982913,4159,1545,8912768
715360349751484417,5297,1505,8912768
715342466308784130,2952,664,8912768
715220193576927233,2347,624,8912768
715200624753819648,4977,1798,8912768
715009755312439296,4009,1178,8912768
714982300363173890,3599,999,8912768
714962719905021952,7101,4088,8912768
714957620017307648,4012,1355,8912768
714631576617938945,3177,953,8912768
714606013974974464,3507,888,8912768
714485234495041536,2578,1083,8912768
714258258790387713,2939,702,8912768
714251586676113411,3167,803,8912768
714214115368108032,2204,838,8912768
714141408463036416,4181,1346,8912768
713919462244790272,3189,762,8912768
713909862279876608,1835,519,8912768
713900603437621249,2747,704,8912768
713761197720473600,4700,1311,8912768
713411074226274305,4284,1254,8912768
713177543487135744,6984,2753,8912767
713175907180089344,4311,1420,8912767
712809025985978368,18453,6476,8912767
712717840512598017,11922,4775,8912767
712668654853337088,4041,1167,8912767
712438159032893441,5156,1510,8912767
712309440758808576,230,25,8912767
712097430750289920,3652,995,8912767
712092745624633345,2850,855,8912767
712085617388212225,3174,469,8912767
712065007010385924,2177,600,8912767
711998809858043904,0,123,8912767
711968124745228288,7785,2222,8912767
711743778164514816,2748,958,8912767
711732680602345472,8532,3934,8912767
711694788429553666,31818,17671,8912767
711652651650457602,3736,880,8912767
711363825979756544,3516,1091,8912767
711306686208872448,3195,711,8912767
711008018775851008,2902,589,8912767
710997087345876993,4430,1335,8912767
710844581445812225,2464,656,8912767
710833117892898816,2602,512,8912767
710658690886586372,2237,540,8912767
710609963652087808,4648,2291,8912767
710588934686908417,4387,1790,8912767
710296729921429505,2304,710,8912767
710283270106132480,2089,503,8912767
710272297844797440,4385,1203,8912767
710269109699739648,2319,1074,8912767
710153181850935296,2820,861,8912767
710140971284037632,2667,850,8912767
710117014656950272,5295,1897,8912767
709918798883774466,3392,1051,8912767
709901256215666688,645,98,8912767
709852847387627521,3409,1156,8912767
709566166965075968,3448,1155,8912767
709556954897764353,3183,1033,8912767
709519240576036864,1452,227,8912767
709449600415961088,2141,546,8912767
709409458133323776,2528,654,8912767
709225125749587968,2340,549,8912767
709207347839836162,12103,5558,8912767
709198395643068416,2371,617,8913395
709179584944730112,1948,647,8912767
709158332880297985,1969,397,8912767
709042156699303936,4585,1572,8912767
708853462201716736,1753,639,8912767
708845821941387268,2886,862,8913395
708834316713893888,1634,483,8912767
708810915978854401,15964,6668,8912767
708738143638450176,2677,782,8912767
708711088997666817,2454,690,8912767
708479650088034305,2466,652,8912767
708469915515297792,3010,784,8912768
708400866336894977,15456,9688,8912768
708356463048204288,3470,1266,8912768
708349470027751425,2283,711,8912768
708149363256774660,4168,1503,8912768
708130923141795840,3280,824,8912768
708119489313951744,2613,947,8912768
708109389455101952,1890,534,8912768
708026248782585858,4268,1856,8912768
707995814724026368,3036,1088,8912768
707983188426153984,48,2,8912768
707969809498152960,2613,928,8912768
707776935007539200,3174,922,8912768
707741517457260545,2413,588,8912768
707738799544082433,3958,2376,8912768
707693576495472641,3297,957,8912768
707629649552134146,2491,836,8912768
707610948723478529,16449,6107,8912768
707420581654872064,2189,670,8912768
707411934438625280,2231,578,8912768
707387676719185920,3389,1234,8912768
707377100785885184,3177,1049,8912768
707315916783140866,2402,613,8912768
707297311098011648,2702,755,8912768
707059547140169728,2516,651,8912768
707038192327901184,2124,759,8912768
707021089608753152,3966,1303,8912768
707014260413456384,2249,579,8912768
706904523814649856,14126,7580,8912768
706901761596989440,1987,562,8912768
706681918348251136,3201,942,8912768
706644897839910912,2499,1054,8912768
706593038911545345,2093,610,8912768
706538006853918722,3369,1381,8912768
706516534877929472,3025,998,8912768
706346369204748288,3348,895,8912769
706310011488698368,20634,7625,8912769
706291001778950144,1656,460,8912769
706265994973601792,2660,900,8912769
706169069255446529,3786,2134,8912769
706166467411222528,4990,1549,8912769
706153300320784384,1437,370,8912769
705975130514706432,3013,704,8912769
705970349788291072,3088,861,8912769
705898680587526145,2301,532,8912769
705786532653883392,1875,498,8912769
705591895322394625,3079,1105,8912769
705475953783398401,2877,878,8912769
705442520700944385,4282,1558,8912769
705428427625635840,3688,1614,8912769
705239209544720384,2906,727,8912769
705223444686888960,2521,773,8912769
705102439679201280,2078,501,8912769
705066031337840642,2123,596,8912769
704871453724954624,4154,1088,8912769
704859558691414016,2179,515,8912769
704847917308362754,4918,1462,8912770
704819833553219584,2559,948,8913398
704761120771465216,6448,2819,8912770
704499785726889984,2824,973,8912770
704491224099647488,727,75,8912770
704480331685040129,3292,1031,8912770
704364645503647744,7743,3428,8912770
704347321748819968,1528,338,8912770
704134088924532736,1465,439,8912770
704113298707505153,1800,552,8912770
704054845121142784,2835,888,8912770
703774238772166656,1787,441,8912770
703769065844768768,3175,1098,8912770
703631701117943808,2496,653,8912770
703611486317502464,3720,1480,8912770
703425003149250560,3695,1317,8912770
703407252292673536,2364,669,8912770
703382836347330562,3401,1106,8912770
703356393781329922,1854,373,8912770
703268521220972544,1923,524,8912770
703079050210877440,7183,2977,8912770
703041949650034688,25537,12023,8912770
702932127499816960,2513,695,8912770
702899151802126337,1564,435,8912770
702684942141153280,3139,1032,8912770
702671118226825216,2128,541,8912770
702598099714314240,11879,3323,8912770
702539513671897089,2798,923,8912770
702332542343577600,3089,1496,8912770
702321140488925184,3181,1010,8912771
702276748847800320,2399,745,8912771
702217446468493312,4640,1298,8912771
701981390485725185,3342,951,8912771
701952816642965504,3734,990,8912771
701889187134500865,3442,1339,8912771
701805642395348998,3314,1609,8912771
701601587219795968,2037,436,8912771
701570477911896070,2734,899,8912771
701545186879471618,2584,587,8912771
701214700881756160,11841,4913,8912771
700890391244103680,2153,547,8912771
700864154249383937,2522,604,8912771
700847567345688576,2386,482,8912771
700796979434098688,2366,903,8912771
700747788515020802,22138,8958,8912771
700518061187723268,2534,770,8912771
700505138482569216,2226,549,8912771
700462010979500032,3998,1716,8912771
700167517596164096,2559,705,8912771
700151421916807169,2176,647,8912771
700143752053182464,7298,2614,8912771
700062718104104960,2568,664,8912771
700029284593901568,2015,568,8912771
700002074055016451,3209,1293,8912771
699801817392291840,2950,917,8912771
699788877217865730,2167,494,8912771
699779630832685056,2656,1193,8912771
699775878809702401,1903,581,8912771
699691744225525762,9998,4438,8912771
699446877801091073,5781,2530,8912771
699434518667751424,2108,495,8912771
699423671849451520,1316,310,8912771
699413908797464576,2028,607,8912771
699370870310113280,1840,424,8912771
699323444782047232,3065,834,8912771
699088579889332224,2186,606,8912771
699079609774645248,2377,626,8912771
699072405256409088,2888,1149,8912771
699060279947165696,3631,1738,8912771
699036661657767936,2532,1163,8912771
698989035503689728,3247,940,8912771
698953797952008193,2602,882,8912771
698907974262222848,2466,601,8912771
698710712454139905,2398,656,8912771
698703483621523456,1412,361,8912771
698635131305795584,1257,331,8912771
698549713696649216,2250,602,8912771
698355670425473025,1796,431,8912771
698342080612007937,2205,931,8912771
698262614669991936,4637,1929,8912771
698195409219559425,16288,5767,8912771
698178924120031232,2734,716,8912771
697995514407682048,1478,326,8912771
697990423684476929,3191,1248,8912771
697943111201378304,2325,653,8912771
697881462549430272,2932,1125,8912771
697630435728322560,1697,527,8912771
697616773278015490,3059,979,8912771
697596423848730625,2925,1222,8912771
697575480820686848,1982,484,8912770
697516214579523584,1994,1072,8912770
697482927769255936,2347,643,8912770
697463031882764288,3326,1360,8912770
697270446429966336,4573,1818,8912770
697259378236399616,3201,972,8912770
697255105972801536,2981,1116,8912770
697242256848379904,2455,644,8912770
696900204696625153,3073,991,8912770
696894894812565505,2270,661,8912770
696886256886657024,4714,1733,8912770
696877980375769088,2379,687,8912770
696754882863349760,1441,351,8912770
696744641916489729,2013,900,8912770
696713835009417216,2310,625,8912770
696518437233913856,3801,1659,8912770
696490539101908992,1182,138,8912770
696488710901260288,2445,989,8912770
696405997980676096,3111,1114,8912770
696100768806522880,1874,630,8912770
695816827381944320,2928,1116,8912770
695794761660297217,3069,745,8912770
695767669421768709,1807,714,8912770
695629776980148225,4433,2020,8912771
695446424020918272,4278,1757,8912771
695409464418041856,8427,3463,8912771
695314793360662529,3520,1400,8912771
695095422348574720,2563,594,8912771
695074328191332352,2759,1059,8912771
695064344191721472,1556,571,8912771
695051054296211456,2583,767,8912771
694925794720792577,2621,886,8912771
694905863685980160,2664,906,8912771
694669722378485760,34811,13861,8912771
694356675654983680,1463,278,8912772
694352839993344000,1976,591,8912772
694342028726001664,1540,470,8912772
694329668942569472,1941,487,8912772
694206574471057408,4045,1970,8912772
694183373896572928,2858,897,8912772
694001791655137281,3309,988,8912772
693993230313091072,1822,390,8912772
693942351086120961,1701,354,8912772
693647888581312512,2612,564,8912772
693644216740769793,1314,118,8912772
693642232151285760,2472,397,8912772
693629975228977152,2378,768,8912772
693622659251335168,1495,360,8912772
693590843962331137,4901,1886,8912772
693582294167244802,1601,237,8912772
693486665285931008,1721,610,8912772
693280720173801472,3257,1198,8912772
693267061318012928,2316,787,8912772
693262851218264065,2148,481,8912772
693231807727280129,2794,717,8912772
693155686491000832,7674,3103,8912772
693109034023534592,1659,588,8912772
693095443459342336,1804,440,8912772
692919143163629568,2604,730,8912772
692905862751522816,2354,844,8912772
692901601640583168,1711,580,8912772
692894228850999298,2197,763,8912772
692828166163931137,2792,860,8912772
692752401762250755,6614,3515,8912772
692568918515392513,4229,1480,8912772
692535307825213440,3060,1312,8913400
692530551048294401,1780,399,8912772
692423280028966913,1434,219,8912772
692417313023332352,9111,3343,8912772
692187005137076224,2464,786,8912772
692158366030913536,2088,761,8912772
692142790915014657,1600,376,8912772
692041934689402880,3298,1223,8912772
692017291282812928,2811,921,8912772
691820333922455552,3851,1596,8912772
691793053716221953,7916,4089,8912772
691756958957883396,2764,959,8912772
691675652215414786,1897,493,8912772
691483041324204033,2324,540,8912772
691459709405118465,3934,1098,8912772
691444869282295808,2568,818,8912772
691416866452082688,18786,7370,8912772
691321916024623104,2507,638,8912772
691096613310316544,2878,851,8912772
691090071332753408,1675,322,8912772
690989312272396288,5736,2774,8912772
690959652130045952,3476,1203,8912772
690938899477221376,3978,1880,8912772
690932576555528194,3193,982,8912772
690735892932222976,3683,1224,8912772
690728923253055490,2116,498,8912772
690690673629138944,2259,797,8912772
690649993829576704,1261,264,8912772
690607260360429569,290,17,8912772
690597161306841088,1894,582,8912772
690400367696297985,1832,433,8912772
690374419777196032,3161,813,8912772
690360449368465409,2588,847,8912772
690348396616552449,1463,496,8912771
690248561355657216,1633,399,8912771
690021994562220032,2716,991,8912772
690015576308211712,2417,711,8912772
690005060500217858,3555,1623,8912772
689999384604450816,1374,354,8912772
689993469801164801,1416,432,8912772
689977555533848577,1332,433,8912772
689905486972461056,2378,675,8912772
689877686181715968,2956,1119,8912772
689835978131935233,2106,724,8912772
689661964914655233,3141,903,8912771
689659372465688576,10070,3715,8912771
689623661272240129,2168,621,8912771
689599056876867584,11319,5317,8912771
689557536375177216,1993,441,8912771
689517482558820352,3304,1384,8912771
689289219123089408,2187,899,8912771
689283819090870273,3165,1060,8912771
689280876073582592,1925,683,8912771
689275259254616065,1112,235,8912771
689255633275777024,2484,1046,8912771
689154315265683456,2999,956,8912771
689143371370250240,1963,487,8912771
688916208532455424,2634,833,8912771
688908934925697024,2048,738,8912771
688898160958271489,2031,754,8912771
688894073864884227,2181,662,8912771
688828561667567616,1343,355,8912771
688804835492233216,941,184,8912771
688789766343622656,2162,639,8912771
688547210804498433,2522,673,8912771
688519176466644993,2252,707,8912772
688385280030670848,9023,4315,8912772
688211956440801280,2178,798,8912772
688179443353796608,2073,564,8912772
688116655151435777,2747,746,8912772
688064179421470721,1688,351,8912772
687841446767013888,5319,2419,8912772
687826841265172480,2671,1085,8912772
687818504314159109,2412,922,8912772
687807801670897665,2317,691,8912772
687732144991551489,1708,641,8912772
687704180304273409,2369,813,8912772
687664829264453632,1884,491,8912772
687494652870668288,1844,556,8912772
687480748861947905,1562,232,8912772
687476254459715584,1926,516,8912772
687460506001633280,2003,529,8912772
687399393394311168,1841,598,8912772
687317306314240000,19559,8860,8912772
687312378585812992,4240,1835,8912772
687127927494963200,5275,2193,8912772
687124485711986689,2120,490,8912772
687109925361856513,5640,2373,8912772
687102708889812993,2282,937,8912772
687096057537363968,2173,587,8912772
686947101016735744,8387,3084,8912772
686760001961103360,3417,1337,8912772
686749460672679938,3384,1406,8912772
686730991906516992,4024,1159,8912772
686683045143953408,2748,775,8912772
686618349602762752,3590,1315,8912772
686606069955735556,1835,526,8912772
686394059078897668,1689,667,8912772
686386521809772549,3170,852,8912772
686377065986265092,2144,549,8912772
686358356425093120,2118,639,8912772
686286779679375361,3904,1612,8912772
686050296934563840,2158,704,8912772
686035780142297088,1113,112,8912772
686034024800862208,2983,1103,8912772
686007916130873345,2415,398,8912772
686003207160610816,1779,599,8912772
685973236358713344,2036,504,8912772
685943807276412928,1584,572,8912772
685906723014619143,7277,2763,8912772
685681090388975616,1977,118,8912772
685667379192414208,2293,545,8912772
685663452032069632,3138,1409,8912772
685641971164143616,2840,748,8912772
685547936038666240,31965,15028,8912772
685532292383666176,2934,1113,8912772
685325112850124800,9156,3823,8912772
685321586178670592,2564,604,8912772
685315239903100929,3196,1005,8912772
685307451701334016,2015,421,8912772
685268753634967552,3011,1159,8912772
685198997565345792,2269,647,8912772
685169283572338688,3991,1385,8912772
684969860808454144,2323,355,8912772
684959798585110529,6616,3020,8912772
684940049151070208,3117,1005,8912772
684926975086034944,3386,447,8912772
684914660081053696,3395,1404,8912772
684902183876321280,1807,508,8912772
684880619965411328,2025,776,8912772
684830982659280897,34023,20924,8912772
684800227459624960,2648,971,8912772
684594889858887680,8637,3385,8912772
684588130326986752,3987,1364,8912772
684567543613382656,2924,1167,8912772
684538444857667585,2575,915,8912772
684481074559381504,3769,1132,8912772
684460069371654144,1917,540,8912772
684241637099323392,7875,3149,8912772
684225744407494656,1201,198,8912772
684222868335505415,3719,1312,8912772
684200372118904832,2090,1002,8912772
684195085588783105,1850,489,8912772
684188786104872960,3395,1126,8912772
684177701129875456,1958,640,8912772
684147889187209216,2912,1468,8912772
684122891630342144,1948,452,8912772
684097758874210310,3985,1385,8912772
683857920510050305,3696,1080,8912772
683852578183077888,1886,333,8912772
683849932751646720,2540,917,8912772
683834909291606017,2553,1077,8912772
683828599284170753,2715,1022,8912772
683773439333797890,3248,1295,8912772
683742671509258241,6277,3187,8912772
683515932363329536,7110,2780,8912772
683498322573824003,3083,934,8912772
683481228088049664,2592,966,8912772
683462770029932544,2356,649,8912772
683449695444799489,3762,1556,8912772
683391852557561860,7428,2318,8912772
683357973142474752,2808,883,8912772
683142553609318400,2787,1003,8912772
683111407806746624,3298,878,8913400
683098815881154561,2110,633,8912772
683078886620553216,1943,546,8912772
683030066213818368,2103,719,8912772
682962037429899265,35643,15843,8912772
682808988178739200,1726,161,8912772
682788441537560576,2400,1070,8912772
682750546109968385,1476,419,8912772
682697186228989953,1277,348,8912772
682662431982772225,2962,1038,8912772
682638830361513985,2010,572,8912772
682429480204398592,3337,1110,8912772
682406705142087680,7343,1686,8912772
682393905736888321,2167,639,8912772
682389078323662849,1615,449,8912772
682303737705140231,2961,939,8912772
682259524040966145,4009,1147,8912773
682242692827447297,3129,1106,8912773
682088079302213632,17664,9487,8912773
682059653698686977,4792,1610,8912773
682047327939461121,3096,904,8912773
682032003584274432,6384,1915,8912773
682003177596559360,3023,1457,8912773
681981167097122816,2726,997,8912773
681891461017812993,2391,783,8912773
681694085539872773,12433,3908,8912773
681679526984871937,1709,424,8912773
681654059175129088,2562,877,8912773
681610798867845120,1838,446,8912773
681579835668455424,3434,1252,8912773
681523177663676416,13840,5536,8912773
681340665377193984,1593,267,8912773
681339448655802368,9010,3939,8912773
681320187870711809,2559,712,8912773
681302363064414209,3805,1745,8912773
681297372102656000,3113,913,8912773
681281657291280384,3138,1059,8912773
681261549936340994,1413,258,8912773
681242418453299201,1439,507,8912773
681231109724700672,2335,465,8912773
681193455364796417,3575,1418,8912773
680970795137544192,2341,629,8912773
680959110691590145,4445,1933,8912773
680940246314430465,3088,1001,8912773
680934982542561280,2027,419,8912773
